target_id	target_family	membership_sources	uniprot_entries	gene_aliases	protein_name	protein_length	keywords	is_calibration_control	ranking_bonus	state_observed	intended_direction	state_effect_disease_minus_desired	state_signal_to_noise	state_sign_probability	disease_expression_fraction	desired_expression_fraction	xatlas_observed	xatlas_good_cells	xatlas_batches	xatlas_knockdown_reversal	xatlas_knockdown_reversal_cosine	xatlas_batch_positive_fraction	xatlas_batch_score_se	directional_xatlas_reversal	xatlas_batch_direction_fraction	xatlas_implied_direction	state_xatlas_direction_agreement	signed_direction_directly_perturbed	direction_evidence_class	direction_evidence_interpretation	norman_clean_crispra_cells	yeast_orthologs	yeast_route_status	yeast_validation_route	yeast_nonexecutability_reason	mammalian_validation_route	expression_gate	state_direction_gate	xatlas_coverage_gate	xatlas_direction_gate	baseline_eligible	uncertainty	human_evidence	pareto_front
OR51D1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGF3		Olfactory receptor 51D1 (Olfactory receptor OR11-14)	324		False	0.0	False	unresolved				0.0	0.0	True	73	57	-0.046174776751330755	-0.06766368399621817	0.2807017543859649	0.11604390749401121			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51E1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8TCB6	GPR164;OR51E1P;OR52A3P;POGR;PSGR2	Olfactory receptor 51E1 (D-GPCR) (G protein-coupled receptor 164) (Olfactory receptor 52A3) (Prostate-overexpressed G protein-coupled receptor) (Prostate-specific G protein-coupled receptor 2)	318		False	0.0	True	inhibit	6.644309663291392e-05	0.1240130089312334	0.563	0.0007399837908312484	0.00025815334308579296	True	4	4	-0.4945625624413157	-0.19767664719233236	0.25	0.5188502284642212	-0.4945625624413157	0.25	activate	False	True	direct_same_direction_crispri	X-Atlas directly measured target knockdown; the proposed inhibitory direction therefore has same-direction perturbation evidence, outside a prospective CRC validation setting.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Repeat CRISPRi with independent guides and rescue in HCT116, then validate inhibition in a second CRC line and patient-derived organoid with target-proximal functional readout.	False	False	False	False	False	low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; direct_same_direction_crispri	
OR51E2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9H255	PSGR	Olfactory receptor 51E2 (HPRAJ) (Olfactory receptor OR11-16) (Prostate-specific G protein-coupled receptor)	320		False	0.0	True	activate	-0.0040464343352747765	1.9844523013882396	0.986	0.00028189858698333275	0.0014628689441528269	True	151	87	0.05515443340153976	0.13547803905408398	0.45977011494252873	0.08603841993504405	-0.05515443340153976	0.5402298850574713	inhibit	False	False	opposite_direction_crispri_counterfactual_requires_crispra	X-Atlas measured knockdown, not activation. The proposed activating direction assumes a reversible response and must be tested by CRISPRa or inducible cDNA.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Use CRISPRa or inducible cDNA in HCT116 and an independent CRC organoid; require rescue/reversal and target-proximal functional readout because X-Atlas CRISPRi tests the opposite direction.	False	True	True	False	False	low_expression_in_becker_states;xatlas_does_not_stably_support_state_implied_direction;activation_not_directly_tested_in_crc_context;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; opposite_direction_crispri_counterfactual_requires_crispra	
OR51F1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	A6NGY5	OR51F1P	Olfactory receptor 51F1	319		False	0.0	False	unresolved				0.0	0.0	True	139	78	-0.10583376478068089	-0.1906743311094652	0.38461538461538464	0.06778202309644199			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51F2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NH61		Olfactory receptor 51F2 (Olfactory receptor OR11-23)	342		False	0.0	False	unresolved				0.0	0.0	True	351	101	0.004638689165579128	0.015034744871194819	0.43564356435643564	0.06203034965499872			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51G1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGK1	OR51G3P	Olfactory receptor 51G1 (Olfactory receptor 51G3) (Olfactory receptor OR11-29)	321		False	0.0	False	unresolved				0.0	0.0	True	107	72	0.05946360056979304	0.11849304500323546	0.4305555555555556	0.11169512847473972			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51G2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NGK0		Olfactory receptor 51G2 (Olfactory receptor OR11-28)	314		False	0.0	False	unresolved				0.0	0.0	True	211	93	0.010373134443415694	0.025242523799237367	0.40860215053763443	0.06905258831666818			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51H1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8NH63	OR51H1P	Olfactory receptor 51H1 (Olfactory receptor OR11-25)	302		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51I1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9H343		Olfactory receptor 51I1 (Odorant receptor HOR5'beta11) (Olfactory receptor OR11-39)	314		False	0.0	False	unresolved				0.0	0.0	True	123	74	-0.07826810069985032	-0.13947078600952925	0.3783783783783784	0.10329148368336595			unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	True	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
OR51I2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9H344		Olfactory receptor 51I2 (Odorant receptor HOR5'beta12) (Olfactory receptor OR11-38)	312		False	0.0	True	inhibit	7.436624340092142e-05	1.274212975760543	1.0	7.047464674583319e-05	0.0	True	137	75	-0.08305732781198327	-0.17798909147517888	0.41333333333333333	0.08606022150141525	-0.08305732781198327	0.41333333333333333	activate	False	True	direct_same_direction_crispri	X-Atlas directly measured target knockdown; the proposed inhibitory direction therefore has same-direction perturbation evidence, outside a prospective CRC validation setting.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Repeat CRISPRi with independent guides and rescue in HCT116, then validate inhibition in a second CRC line and patient-derived organoid with target-proximal functional readout.	False	True	True	False	False	low_expression_in_becker_states;xatlas_does_not_stably_support_state_implied_direction;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; direct_same_direction_crispri	
OR51J1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9H342	OR51J1P;OR51J2	Olfactory receptor 51J1 (Odorant receptor HOR5'beta8) (Olfactory receptor 51J2)	316		False	0.0	False	unresolved				0.0	0.0	False	0	0							unresolved	False	False	unresolved	No signed perturbation interpretation is available.	0		conditional_humanized_gpcr	Heterologously express the human GPCR in S. cerevisiae, match it to a chimeric G-alpha/reporter circuit, and measure signed agonist/antagonist response.	No mapped native yeast ortholog; surface trafficking, ligand access and G-protein coupling must pass construct-level QC before this route is executable.	Resolve the signed direction before selecting a mammalian perturbation assay.	False	False	False	False	False	target_absent_from_becker_matrix;low_expression_in_becker_states;state_direction_not_stable;insufficient_xatlas_crispri_coverage;becker_h5ad_is_40000_cell_heuristic_epithelial_subsample;becker_bootstrap_is_sample_level_not_donor_clustered;xatlas_is_hct116_transcriptomic_not_drug_efficacy;yeast_route_is_proposed_not_experimentally_confirmed	official-metadata Becker sample-pseudobulk state contrast; measured within-batch X-Atlas HCT116 CRISPRi transcriptomic response; unresolved	
